SPEC_CODE,C,O,F,Genus,Species,Subspecies,Common.Specific.1,Common.General.1,Taxa
CREF,R,SE,VI,CROTALUS,ENYO,FURVUS,ROSARIO,RATTLESNAKE,REPTILE
CREX,R,SE,VI,CROTALUS,EXSUL, ,CEDROS ISL DIAMOND,RATTLESNAKE,REPTILE
CRGS,R,SA,CX,CORDYLUS,REGIUS,,REGAL GIRDLED,LIZARD,REPTILE
CRGS,R,SA,CX,CORDYLUS,WARRENI,REGIUS,CORDYLUS,REGIUS,REPTILE
CRHM,R,SE,VI,CAUSUS,RHOMBEATUS,,COMMON NIGHT,ADDER,REPTILE
CRHO,R,SE,VI,CROTALUS,HORRIDUS, ,TIMBER,RATTLESNAKE,REPTILE
CRIA,R,SA,CX,CORDYLUS,RIVAE,,ETHIOPIAN GIRDLED,LIZARD,REPTILE
CRIA,R,SA,CX,ZONURUS,RIVAE,,CORDYLUS,RIVAE,REPTILE
CRIG,R,SE,VI,CROTALUS,INTERMEDIUS,GLOYDI,OAXACAN SMALL-HEAD,RATTLESNAKE,REPTILE
CRII,R,SE,VI,CROTALUS,INTERMEDIUS,INTERMEDIUS,TOTALCAN SMALL-HD,RATTLESNAKE,REPTILE
CRIL,R,SA,IG,CYCLURA,RILEYI, ,ACKLIN'S GROUND,IGUANA,REPTILE
CRIN,R,SE,VI,CROTALUS,INTERMEDIUS, ,SMALL-HEADED,RATTLESNAKE,REPTILE
CRIO,R,SE,VI,CROTALUS,INTERMEDIUS,OMILTEMANUS,OMILTEMAN SMALL-HD,RATTLESNAKE,REPTILE
CRJO,R,CD,CY,CROCODYLUS,JOHNSONI, ,JOHNSON'S,CROCODILE,REPTILE
CRJO,R,CD,CY,CROCODYLUS,JOHNSTONI, ,CROCODYLUS,JOHNSONI,REPTILE
CRLA,R,SA,TD,CROCODILURUS,AMAZONICUS, ,DRAGON,LIZARDET,REPTILE
CRLA,R,SA,TD,CROCODILURUS,LACERTINUS,,CROCODILURUS,AMAZONICUS,REPTILE
CRLE,R,SE,VI,CROTALUS,LEPIDUS, ,GREEN,RATTLESNAKE,REPTILE
CRLK,R,SE,VI,CROTALUS,LEPIDUS,KLAUBERI,BANDED ROCK,RATTLESNAKE,REPTILE
CRLL,R,SE,VI,CROTALUS,LEPIDUS,LEPIDUS,MOTTLED ROCK,RATTLESNAKE,REPTILE
CRLM,R,SE,VI,CROTALUS,LEPIDUS,MOLURUS,TAMAULIPAN ROCK,RATTLESNAKE,REPTILE
CRLN,R,SE,VI,CROTALUS,LANNOMI, ,AUTLAN,RATTLESNAKE,REPTILE
CRMA,R,SE,VI,CROTALUS,MITCHELLII,ANGELENSIS,ANGEL DE LA GUARDA,RATTLESNAKE,REPTILE
CRMI,R,SE,VI,CROTALUS,MITCHELLII, ,SPECKLED,RATTLESNAKE,REPTILE
CRML,R,SE,VI,CROTALUS,MOLOSUS, ,BLACK-TAILED,RATTLESNAKE,REPTILE
CRMM,R,SE,VI,CROTALUS,MITCHELLII,MITCHELLII,SAN LUCAN SPECKLED,RATTLESNAKE,REPTILE
CRMN,R,SE,VI,CROTALUS,MOLOSUS,NIGRESCENS,MEXICAN BLACK-TAIL,RATTLESNAKE,REPTILE
CRMO,R,CD,CY,CROCODYLUS,MORELETII, ,MORELET'S,CROCODILE,REPTILE
CRMP,R,SE,VI,CROTALUS,MITCHELLII,PYRRHUS,S.W. SPECKLED,RATTLESNAKE,REPTILE
CRMS,R,SE,VI,CROTALUS,MITCHELLII,STEPHANSI,PANAMINT,RATTLESNAKE,REPTILE
CRNI,R,CD,CY,CROCODYLUS,NILOTICUS, ,NILE,CROCODILE,REPTILE
CRNL,R,CD,CY,CROCODYLUS,NILOTICUS,,NILE,CROCODILE,REPTILE
CRNM,R,CD,CY,CROCODYLUS,MINDORENSIS,,PHILIPPINE,CROCODILE,REPTILE
CRNM,R,CD,CY,CROCODYLUS,NOVAEGUINEAE,MINDORENSIS,CROCODYLUS,MINDORENSIS,REPTILE
CRO#,R,CD,CY,CROCODYLIDAE, , , ,CROCODILES,REPTILE
CRO?,R,SE,VI,CROTALUS,SPECIES, , ,RATTLESNAKE,REPTILE
CROA,R,CD,CY,CROCODYLUS,ACUTUS, ,AMERICAN,CROCODILE,REPTILE
CROE,R,SE,VI,CROTALUS,ENYO, ,CALIFORNIA,RATTLESNAKE,REPTILE
CROI,R,CD,CY,CROCODYLUS,INTERMEDIUS, ,ORINOCO,CROCODILE,REPTILE
CROL,R,CD,CY,CROCODYLUS,NILOTICUS, ,NILE,CROCODILE,REPTILE
CRON,R,CD,CY,CROCODYLUS,NOVAEGUINEAE, ,NEW GUINEA,CROCODILE,REPTILE
CROO,R,CD,CY,CROCODYLUS,POROSUS, ,SALTWATER,CROCODILE,REPTILE
CROO,R,CD,CY,CROCODYLUS,RANINUS, ,CROCODYLUS,POROSUS,REPTILE
CROP,R,CD,CY,CROCODYLUS,RANINUS, ,CROCODYLUS,POROSUS,REPTILE
CROP,R,CD,CY,CROCODYLUS,POROSUS, ,SALTWATER,CROCODILE,REPTILE
CROR,R,CD,CY,CROCODYLUS,RHOMBIFER, ,CUBAN,CROCODILE,REPTILE
CROS,R,CD,CY,CROCODYLUS,SIAMENSIS, ,SIAMESE,CROCODILE,REPTILE
CROT,R,SA,IG,CROTAPHYTUS,SPECIES, ,COLLARED,LIZARD,REPTILE
CROZ,R,CD,CY,CROCODYLUS,NILOTICUS, ,NILE,CROCODILE,REPTILE
CRPK,R,CD,CY,CROCODYLUS,PALUSTRIS,KIMBULA,CEYLON MUGGER,CROCODILE,REPTILE
CRPL,R,CD,CY,CROCODYLUS,PALUSTRIS, ,MUGGER,CROCODILE,REPTILE
CRPM,R,SE,VI,CROTALUS,PRICEI,MIQUIHUANUS,E. TWIN-SPOTTED,RATTLESNAKE,REPTILE
CRPP,R,CD,CY,CROCODYLUS,PALUSTRIS,PALUSTRIS,MUGGER,CROCODILE,REPTILE
CRPR,R,SE,VI,CROTALUS,PRICEI, ,TWIN-SPOTTED,RATTLESNAKE,REPTILE
CRPS,R,SE,VI,CROTALUS,POLYSTICTUS, ,MEXICAN LANCE-HEAD,RATTLESNAKE,REPTILE
CRPU,R,SE,VI,CROTALUS,PUSILLUS, ,TANCITARAN DUSKY,RATTLESNAKE,REPTILE
CRRB,R,SE,VI,CROTALUS,RUBER, ,DIAMOND,RATTLESNAKE,REPTILE
CRRL,R,SE,VI,CROTALUS,RUBER,LACASENSIS,SAN LUCAN DIAMOND,RATTLESNAKE,REPTILE
CRRR,R,SE,VI,CROTALUS,RUBER,RUBER,RED DIAMOND,RATTLESNAKE,REPTILE
CRSC,R,SE,VI,CROTALUS,SCUTULATUS, ,MOJAVE,RATTLESNAKE,REPTILE
CRST,R,SE,VI,CROTALUS,STENEGERI, ,LONG-TAILED,RATTLESNAKE,REPTILE
CRTA,R,SE,VI,CROTALUS,TRISERIATUS,AQUILUS,QUERATARAN DUSKY,RATTLESNAKE,REPTILE
CRTI,R,SE,VI,CROTALUS,TIGRIS, ,TIGER,RATTLESNAKE,REPTILE
CRTO,R,SE,VI,CROTALUS,TORTUGENSIS, ,TORTUGA IS DIAMOND,RATTLESNAKE,REPTILE
CRTR,R,SE,VI,CROTALUS,TRANSVERSUS, ,CROSS-BANDED MT.,RATTLESNAKE,REPTILE
CRTS,R,SE,VI,CROTALUS,TRISERIATUS, ,DUSKY,RATTLESNAKE,REPTILE
CRTT,R,SE,VI,CROTALUS,TRISERIATUS,TRISERIATUS,C-PLATEAU DUSKY,RATTLESNAKE,REPTILE
CRUG,R,TE,CB,CHELODINA,RUGOSA, ,N AUSTR SNAKE NECK,TURTLE,REPTILE
CRUN,R,SE,VI,CROTALUS,UNICOLOR, ,ARUBA ISLAND,RATTLESNAKE,REPTILE
CRUN,R,SE,VI,CROTALUS,DURISSUS,UNICOLOR,CROTALUS,UNICOLOR,REPTILE
CRVA,R,SE,VI,CROTALUS,VIRIDIS,ABYSSUS,GRAND CANYON,RATTLESNAKE,REPTILE
CRVB,R,SE,VI,CROTALUS,VIRIDIS,BERBERUS,ARIZONA BLACK,RATTLESNAKE,REPTILE
CRVE,R,SE,VI,CROTALUS,VEGRANDIS, ,URACOAN,RATTLESNAKE,REPTILE
CRVH,R,SE,VI,CROTALUS,VIRIDIS,HELLERI,SOUTHERN PACIFIC,RATTLESNAKE,REPTILE
CRVI,R,SE,VI,CROTALUS,VIRIDIS, ,PRAIRIE,RATTLESNAKE,REPTILE
CRVL,R,SE,VI,CROTALUS,VIRIDIS,LUTOSUS,GREAT BASIN,RATTLESNAKE,REPTILE
CRVN,R,SE,VI,CROTALUS,VIRIDIS,NUNTIUS,HOPI,RATTLESNAKE,REPTILE
CRVO,R,SE,VI,CROTALUS,VIRIDIS,OREGANUS,NORTHERN PACIFIC,RATTLESNAKE,REPTILE
CRVV,R,SE,VI,CROTALUS,VIRIDIS,VIRIDIS,PRAIRIE,RATTLESNAKE,REPTILE
CRWI,R,SE,VI,CROTALUS,WILLARDI, ,RIDGE-NOSED,RATTLESNAKE,REPTILE
CRWM,R,SE,VI,CROTALUS,WILLARDI,MERIDIONALIS,S. RIDGE-NOSED,RATTLESNAKE,REPTILE
CRWO,R,SE,VI,CROTALUS,WILLARDI,OBSCURUS,N. MEX RIDGE-NOSED,RATTLESNAKE,REPTILE
CRWS,R,SE,VI,CROTALUS,WILLARDI,SILUS,W CHIHUAHUA R-NOSE,RATTLESNAKE,REPTILE
CRY?,R,SE,CS,CHRYSOPELEA,SPECIES, ,FLYING TREE,SNAKE,REPTILE
CSBV,R,SA,CX,CORDYLUS,SUBVIRIDIS,,DRAKENSBERG CRAG,LIZARD,REPTILE
CSBV,R,SA,CX,PSEUDOCORDYLUS,SUBVIRIDIS,,CORDYLUS,SUBVIRIDIS,REPTILE
CSCA,R,SA,GK,CYRTOPODION,SCABRUM,,ROUGHTAIL,GECKO,REPTILE
CSCH,R,SA,CZ,CHAMAELEO,SCHUBOTZI, ,SCHUBOTZ'S,CHAMELEON,REPTILE
CSCH,R,SA,CZ,CHAMAELEO,RUDIS,SCHUBOTZI,CHAMAELEO,SCHUBOTZI,REPTILE
CSI?,R,SE,CS,CHIRONIUS,SPECIES, , ,SIPO,REPTILE
CSIE,R,TE,CB,CHELODINA,SIEBENROCKI, ,SIEBEN. SNAKE NECK,TURTLE,REPTILE
CSNG,R,TE,TN,CYCLANORBIS,SENEGALENSIS,,SENEGAL FLAPSHELL,TURTLE,REPTILE
CSSA,R,SE,VI,CROTALUS,SCUTULATUS,SALVINI,HUAMANTLAN,RATTLESNAKE,REPTILE
CST?,R,TE,EY,CISTOCLEMMYS,SPECIES, , ,TURTLE,REPTILE
CSTO,R,SA,AG,CERATOPHORA,STODDARTII,,MOUNTAIN HORNED,AGAMA,REPTILE
CSUS,R,SE,VI,CROTALUS,SCUTULATUS,SCUTULATUS,MOJAVE,RATTLESNAKE,REPTILE
CSY?,R,SA,GK,COSYMBOTUS,SPECIES,,HOUSE,GECKO,REPTILE
CSYC,R,SA,GK,COSYMBOTUS,CRASPEDOTUS,,MOCQUARD'S HOUSE,GECKO,REPTILE
CTD?,R,SA,GK,CYRTODACTYLUS,SPECIES, ,BOW-FINGERED,GECKO,REPTILE
CTE?,R,SA,IG,CTENOSAURA,SPECIES, ,SPINYTAIL,IGUANA,REPTILE
CTEO,R,SA,AG,CTENOPHORUS,ORNATUS, ,ORNATE,DRAGON,REPTILE
CTLA,R,SA,SC,CTENOTUS,LANCELINI, ,LANCELIN,CTENOTUS,REPTILE
CTN?,R,SA,SC,CTENOTUS,SPECIES, , ,CTENOTUS,REPTILE
CTP?,R,SA,IG,CORYTOPHANES,SPECIES, ,HELMETED,IGUANA,REPTILE
CTQU,R,SA,IG,CTENOSAURA,QUINQUECARINATA, ,OAXACAN SPINYTAIL,IGUANA,REPTILE
CTRE,R,SA,CZ,CHAMAELEO,TREMPERI,,ELDAMA RAVINE,CHAMELEON,REPTILE
CTRN,R,SA,CX,CORDYLUS,TRANSVAALENSIS,,NORTHERN CRAG,LIZARD,REPTILE
CTRN,R,SA,CX,PSEUDOCORDYLUS,SUBVIRIDIS,TRANSVAALENSIS,CORDYLUS,TRANSVAALENSIS,REPTILE
CTS?,R,SA,GK,CHRISTINUS,SPECIES, , ,GECKO,REPTILE
CTSI,R,SA,IG,CTENOSAURA,SIMILIS, ,BLACK,IGUANA,REPTILE
CTSP,R,SA,SC,CTENOTUS,SPALDINGI, ,SPALDING'S,CTENOTUS,REPTILE
CUA?,R,SA,CZ,CALUMMA,SPECIES,,,CHAMELEON,REPTILE
CUAM,R,TE,EY,CUORA,AMBOINENSIS, ,S. E. ASIAN BOX,TURTLE,REPTILE
CUFL,R,TE,EY,CUORA,FLAVOMARGINATA, ,CHINESE BOX,TURTLE,REPTILE
CUGA,R,TE,EY,CUORA,GALBINIFRONS, ,INDOCHINESE BOX,TURTLE,REPTILE
CUGA,R,TE,EY,CISTOCLEMMYS,GALBINIFRONS, ,CUORA,GALBINIFRONS,REPTILE
CUGA,R,TE,EY,CUORA,HAINANENSIS, ,CUORA,GALBINIFRONS,REPTILE
CUMC,R,TE,EY,CUORA,MCCORDI, ,MCCORD'S BOX,TURTLE,REPTILE
CUOA,R,TE,EY,CUORA,AUROCAPITATA,,YELLOW-HEADED BOX,TURTLE,REPTILE
CUOR,R,TE,EY,CUORA,SPECIES, ,ASIAN BOX,TURTLE,REPTILE
CUPA,R,TE,EY,CUORA,PANI, ,PAN'S BOX,TURTLE,REPTILE
CUTR,R,TE,EY,CUORA,TRIFASCIATA, ,CHI. 3-STRIPED BOX,TURTLE,REPTILE
CUYU,R,TE,EY,CUORA,YUNNANENSIS, ,YUNNAN BOX,TURTLE,REPTILE
CUYU,R,TE,EY,CYCLEMYS,YUNNANENSIS, ,CUORA,YUNNANENSIS,REPTILE
CUZH,R,TE,EY,CUORA,ZHOUI, ,ZHOU'S BOX,TURTLE,REPTILE
CVAN,R,SA,CX,CORDYLUS,VANDAMI,,VAN DAM'S GIRDLED,LIZARD,REPTILE
CVAN,R,SA,CX,ZONURUS,VANDAMI,,CORDYLUS,VANDAMI,REPTILE
CVAT,R,SA,CZ,CALUMMA,VATOSOA,,,CHAMELEON,REPTILE
CVAT,R,SA,CZ,CHAMAELEO,VATOSOA,,CALUMMA,VATOSOA,REPTILE
CVCO,R,SE,VI,CROTALUS,VIRIDIS,CONCOLOR,MIDGET FADED,RATTLESNAKE,REPTILE
CVIC,R,SE,VI,CROTALUS,VIRIDIS,CALIGINIS,CORONADO ISLAND,RATTLESNAKE,REPTILE
CWAR,R,SA,CX,CORDYLUS,WARRENI, ,WARREN'S GIRDLED,LIZARD,REPTILE
CWAR,R,SA,CX,ZONURUS,WARRENI,,CORDYLUS,WARRENI,REPTILE
CWIA,R,SE,VI,CROTALUS,WILLARDI,AMABILIS,D NIDO RIDGE-NOSED,RATTLESNAKE,REPTILE
CY0?,R,CD,CY,CROCODYLUS,SPECIES, , ,CROCODILE,REPTILE
CY00,R,CD,CY,CROCODYLIDAE, , ,ALL SPECIES,ALL CROCODILES,REPTILE
CYC?,R,SA,IG,CYCLURA,SPECIES, ,GROUND,IGUANA,REPTILE
CYCB,R,SA,IG,CYCLURA,CARINATA,BARTSCHI,MAYAGUANA,IGUANA,REPTILE
CYCC,R,SA,IG,CYCLURA,CORNUTA, ,RHINOCEROS,IGUANA,REPTILE
CYCF,R,SA,IG,CYCLURA,CYCHLURA,FIGGINSI,EXUMA ISLAND,IGUANA,REPTILE
CYCF,R,SA,IG,CYCLURA,CYCLURA,FIGGINSI,CYCLURA,CYCHLURA,REPTILE
CYCY,R,SA,IG,CYCLURA,CYCHLURA,INORNATA,ALLEN'S CAY,IGUANA,REPTILE
CYCY,R,SA,IG,CYCLURA,CYCLURA,INORNATA,CYCLURA,CYCHLURA,REPTILE
CYD?,R,SE,AI,CYLINDROPHIS,SPECIES, ,ISLAND PIPE,SNAKE,REPTILE
CYDE,R,TE,EY,CYCLEMYS,DENTATA, ,ASIAN LEAF,TURTLE,REPTILE
CYEG,R,TE,TN,CYCLANORBIS,ELEGANS,,NUBIAN FLAPSHELL,TURTLE,REPTILE
CYEO,R,SA,GK,CYRTOPODION,ELONGATUS,,YANGIHISSAR,GECKO,REPTILE
CYGI,R,SE,CS,CYCLAGRAS,GIGAS, ,S AMER FALSE WATER,COBRA,REPTILE
CYGI,R,SE,CS,HYDRODYNASTES,GIGAS, ,CYCLAGRAS,GIGAS,REPTILE
CYLR,R,SE,AI,CYLINDROPHIS,RUFUS, ,RED PIPE,SNAKE,REPTILE
CYNC,R,SA,IG,CYCLURA,NUBILA,CAYMANENSIS,CAYMAN BRAC GROUND,IGUANA,REPTILE
CYNL,R,SA,IG,CYCLURA,NUBILA,LEWISI,GRAND CAYMAN GROUN,IGUANA,REPTILE
CYNN,R,SA,IG,CYCLURA,NUBILA,NUBILA,CUBAN GROUND,IGUANA,REPTILE
CYNU,R,SA,IG,CYCLURA,NUBILA, ,CUBAN GROUND,IGUANA,REPTILE
CYNU,R,SA,IG,CYCLURA,CAYMANENSIS, ,CYCLURA,NUBILA,REPTILE
CYNU,R,SA,IG,CYCLURA,MACLEAYI, ,CYCLURA,NUBILA,REPTILE
CYPI,R,SA,IG,CYCLURA,PINGUIS, ,ANEGADA GROUND,IGUANA,REPTILE
CYPU,R,SA,GK,CYRTODACTYLUS,PULCHELLA, ,BEAUTIFUL BOW-FING,GECKO,REPTILE
CYRC,R,SA,IG,CYCLURA,RILEYI,CRISTATA,WHITE CAY GROUND,IGUANA,REPTILE
CYRI,R,SA,IG,CYCLURA,RICORDI, ,RICORD'S GROUND,IGUANA,REPTILE
CYRL,R,SA,GK,CYRTODACTYLUS,LOUISIADENSIS,,RINGTLD BOW-FINGER,GECKO,REPTILE
CYRN,R,SA,IG,CYCLURA,RILEYI,NUCHALIS,ACKLINS GROUND,IGUANA,REPTILE
CYRR,R,SA,IG,CYCLURA,RILEYI,RILEYI,WATLING ISL GROUND,IGUANA,REPTILE
CYSE,R,SA,GK,CYRTODACTYLUS,SERPENSINSULA, ,SERPENT ISLAND,GECKO,REPTILE
CYSE,R,SA,GK,NACTUS,SERPENSINSULA, ,CYRTODACTYLUS,SERPENSINSULA,REPTILE
CYST,R,SA,IG,CYCLURA,STEJNEGERI, ,MONA GROUND,IGUANA,REPTILE
CYTC,R,TE,EY,CYCLEMYS,TCHEPONENSIS,,STRIPENECK LEAF,TURTLE,REPTILE
DAB?,R,SE,VI,DABOIA,SPECIES,,,VIPER,REPTILE
DAD?,R,SE,EL,ACANTHOPHIS,SPECIES,,DEATH,ADDER,REPTILE
DALF,R,SA,DB,DIBAMUS,ALFREDI,,ALFRED'S BLIND,SKINK,REPTILE
DAP?,R,SE,CS,DASYPELTIS,SPECIES, ,EGG-EATING,SNAKE,REPTILE
DASM,R,SA,SC,DASIA,SMARAGDINA, ,TREE,SKINK,REPTILE
DASS,R,SE,CS,DASYPELTIS,SCABRA, ,AFRICAN EGG-EATING,SNAKE,REPTILE
DAUG,R,SE,EL,DENDROASPIS,ANGUSTICEPS, ,COMMON,MAMBA,REPTILE
DBM?,R,SA,DB,DIBAMUS,SPECIES,,BLIND,SKINK,REPTILE
DCD?,R,SA,TD,DICRODON,SPECIES,,DESERT,TEGU,REPTILE
DCLL,R,SE,CS,DENDRELAPHIS,CALLIGASTER,,NORTHERN,BRONZEBACK,REPTILE
DCN?,R,SA,TD,DRACAENA,SPECIES, ,CAIMAN,LIZARD,REPTILE
DDA?,R,SE,EL,DENDROASPIS,SPECIES, , ,MAMBA,REPTILE
DDEN,R,SE,CS,DENDROPHIDION,DENDROPHIS,,OLIVE FOREST,RACER,REPTILE
DDP?,R,SE,CS,DENDROPHIDION,SPECIES,,FOREST,RACER,REPTILE
DEAC,R,SE,VI,DEINAGKISTRODON,ACUTUS,,HUNDRED-PACE,VIPER,REPTILE
DECO,R,TE,DM,DERMOCHELYS,CORIACEA, ,LEATHERBACK,SEA TURTLE,REPTILE
DEIR,R,TE,EY,DEIROCHELYS,RETICULARIA, ,CHICKEN,TURTLE,REPTILE
DEMA,R,TE,DR,DERMATEMYS,MAWII, ,CENTRAL AMER RIVER,TURTLE,REPTILE
DENN,R,SE,CS,DENDROPHIDION,NUCHALIS,,PETERS' FOREST,RACER,REPTILE
DEPO,R,SE,EL,DENDROASPIS,POLYLEPIS, ,BLACK,MAMBA,REPTILE
DHET,R,SA,TD,DICRODON,HETEROLEPIS,,ECUADOR DESERT,TEGU,REPTILE
DIAD,R,SE,CS,DIADOPHIS,PUNCTATUS, ,RINGNECK,SNAKE,REPTILE
DIBC,R,SA,DB,DIBAMUS,CELEBENSIS,,SULAWESI BLIND,SKINK,REPTILE
DIBL,R,SA,DB,DIBAMUS,LEUCURUS,,WHITE BLIND,SKINK,REPTILE
DICN,R,SA,GK,DIPLODACTYLUS,CONSPICILLATUS,,REMARKABLE,GECKO,REPTILE
DIFL,R,SE,CS,DINODON,FLAVOZONATUS,,BIG-TOOTH,SNAKE,REPTILE
DIP?,R,SA,AN,DIPLOGLOSSUS,SPECIES, ,DIPLOGLOSSINE,LIZARD,REPTILE
DIPC,R,SA,GK,DIPLODACTYLUS,CILIARIS,,SPINYTAIL,GECKO,REPTILE
DIPD,R,SA,IG,DIPSOSAURUS,DORSALIS, ,DESERT,IGUANA,REPTILE
DIPO,R,SE,CS,DIPSAS,OREAS,,ECUADOR,SNAIL-EATER,REPTILE
DIRU,R,SE,CS,DINODON,RUFOZONATUM, ,RED BANDED,SNAKE,REPTILE
DITY,R,SE,CS,DISPHOLIDUS,TYPUS, , ,BOOMSLANG,REPTILE
DLEB,R,SE,VI,DABOIA,LEBETINA,,LEVANTINE,VIPER,REPTILE
DMB?,R,SE,CS,DRYMOBIUS,SPECIES,,SPECKLED,RACER,REPTILE
DMEL,R,SA,AG,DRACO,MELANOPOGON,,BLACK-BARB FLYING,DRAGON,REPTILE
DML?,R,SE,CS,DRYMOLUBER,SPECIES,,WOODLAND,RACER,REPTILE
DNO?,R,SE,CS,DINODON,SPECIES, ,BIG-TOOTH,SNAKE,REPTILE
DNVR,R,SE,EL,DENDROASPIS,VIRIDIS, ,GREEN,MAMBA,REPTILE
DOSU,R,TE,TN,DOGANIA,SUBPLANA,,MALAYAN SOFTSHELL,TURTLE,REPTILE
DPL?,R,SA,GK,DIPLODACTYLUS,SPECIES, ,SPINYTAIL,GECKO,REPTILE
DPS?,R,SA,IG,DIPSOSAURUS,SPECIES, ,DESERT,IGUANA,REPTILE
DRA?,R,SA,AG,DRACO,SPECIES, ,FLYING,DRAGON,REPTILE
DRAG,R,SA,TD,DRACAENA,GUIANENSIS, ,GUYANA CAIMAN,LIZARD,REPTILE
DRAM,R,SA,AG,DRACO,MACULATUS,,SPOTTED FLYING,DRAGON,REPTILE
DRAS,R,SA,AG,DRACO,SPILOPTERUS,,PHILIPPINE FLYING,DRAGON,REPTILE
DRCC,R,SE,CS,DRYMARCHON,CORAIS,COUPERI,EASTERN INDIGO,SNAKE,REPTILE
DRCO,R,SE,CS,DRYMARCHON,CORAIS, ,INDIGO,SNAKE,REPTILE
DRDI,R,SE,CS,DRYMOLUBER,DICHROUS,,NORTHERN WOODLAND,RACER,REPTILE
DRML,R,SE,CS,DRYMOBIUS,MELANOTROPIS,,BLACK FOREST,RACER,REPTILE
DRPA,R,SA,TD,DRACAENA,PARAGUAYENSIS, ,PARAGUAY CAIMAN,LIZARD,REPTILE
DRPL,R,SE,CS,DRYADOPHIS,PLEEI,,PLEE'S FOREST,RACER,REPTILE
DRPR,R,SE,CS,DRYOPHIS,PRASINUS, , ,SNAKE,REPTILE
DRQU,R,SA,AG,DRACO,QUINQUEFASCIATUS,,FIVE-LINED FLYING,DRAGON,REPTILE
DRRH,R,SE,CS,DRYMOBIUS,RHOMBIFER,,ESMARALDA,RACER,REPTILE
DRVO,R,SA,AG,DRACO,VOLANS,,COMMON FLYING,DRAGON,REPTILE
DRY?,R,SE,CS,DRYMARCHON,SPECIES, ,INDIGO,SNAKE,REPTILE
DRYM,R,SE,CS,DRYMOBIUS,MARGARITIFERUS,,SPECKLED,RACER,REPTILE
DSA?,R,SA,SC,DASIA,SPECIES, , ,DASIA,REPTILE
DSAL,R,SE,CS,DENDRELAPHIS,SALMONIS,,GUNTHER'S,BRONZEBACK,REPTILE
DSS?,R,SE,CS,DIPSAS,SPECIES,,,SNAIL-EATER,REPTILE
DVIN,R,SE,CS,DENDROPHIDION,VINITOR,,BARRED FOREST,RACER,REPTILE
DYO?,R,SE,CS,DRYOPHIS,SPECIES, , ,SNAKE,REPTILE
EARG,R,SA,LT,EREMIAS,ARGUS,,MONGOLIA,RACERUNNER,REPTILE
EBAR,R,SE,BD,EUNECTES,MURINUS, , ,ANACONDA,REPTILE
EBAR,R,SE,BD,EUNECTES,BARBOURI,,EUNECTES,MURINUS,REPTILE
EBP?,R,SA,GK,EUBLEPHARUS,SPECIES, ,EYELID,GECKO,REPTILE
ECAN,R,SE,CS,ELAPHE,CANTORIS, ,EASTERN TRINKET,SNAKE,REPTILE
ECCA,R,SE,VI,ECHIS,CARINATUS,,SAW-SCALED,VIPER,REPTILE
ECHC,R,SE,VI,ECHIS,COLORATUS,,PALEST. SAW-SCALED,VIPER,REPTILE
ECMU,R,SE,VI,ECHIS,MULTISQUAMATUS,,IRANIAN SAW-SCALED,VIPER,REPTILE
ECPY,R,SE,VI,ECHIS,PYRAMIDUM,,EGYPTI. SAW-SCALED,VIPER,REPTILE
ECS?,R,SE,VI,ECHIS,SPECIES,,SAW-SCALED,VIPER,REPTILE
EDES,R,SE,BD,EUNECTES,DESCHAUENSEEI, ,DESCHAUENSEE'S,ANACONDA,REPTILE
EEGL,R,SA,SC,EUMECES,EGREGIUS,LIVIDUS,BLUE-TAILED MOLE,SKINK,REPTILE
EFLA,R,SE,CS,ELAPHE,FLAVOLINEATA, ,BLACK COPPER RAT,SNAKE,REPTILE
EFRE,R,SE,CS,ELAPHE,FRENATA, ,ASSAM GREEN TRINKT,SNAKE,REPTILE
EGDE,R,SA,SC,EGERNIA,DEPRESSA,,PIGMY SPINYTAIL,SKINK,REPTILE
EGE?,R,SA,SC,EGERNIA,SPECIES, ,SPINYTAIL,SKINK,REPTILE
EGFR,R,SA,SC,EGERNIA,FREREI, ,MAJOR,SKINK,REPTILE
EGHO,R,SA,SC,EGERNIA,HOSMERI,,HOSMER'S,SKINK,REPTILE
EGST,R,SA,SC,EGERNIA,STOKESII,,GIDGEE,SKINK,REPTILE
EHOH,R,SE,CS,ELAPHE,HOHENACKERI, ,TRANSCAUCASIAN RAT,SNAKE,REPTILE
EICO,R,SE,CS,EIRENIS,CORONELLA,,CROWNED DWARF,RACER,REPTILE
EIMI,R,TE,CL,ERETMOCHELYS,IMBRICATA,IMBRICATA,ATLANTIC HAWKSBILL,SEA TURTLE,REPTILE
EIR?,R,SE,CS,EIRENIS,SPECIES,,DWARF,RACER,REPTILE
EJAN,R,SE,CS,ELAPHE,JANSENII,,JANSEN'S RAT,SNAKE,REPTILE
EJAY,R,SE,BD,ERYX,JAYAKARI, ,JAYAKAR'S SAND,BOA,REPTILE
ELAC,R,SE,CS,ELAPHE,CARINATA, ,TAIWAN STINK,SNAKE,REPTILE
ELAD,R,SE,CS,ELAPHE,DAVIDI, ,PERE DAVID'S RAT,SNAKE,REPTILE
ELAG,R,SE,CS,ELAPHE,GUTTATA, ,CORN,SNAKE,REPTILE
ELAJ,R,SE,CS,ELAPHE,JAPONICA, ,N. JAPANESE RAT,SNAKE,REPTILE
ELAP,R,SE,CS,ELAPHE,SPECIES, ,RAT,SNAKE,REPTILE
